time	V(vcj2b)
2.313107199787333e-010	8.607556e-002
2.323107199787333e-010	7.274605e-002
2.333107199787333e-010	6.016699e-002
2.343107199787333e-010	4.836266e-002
2.353107199787333e-010	3.734565e-002
2.363107199787333e-010	2.712259e-002
2.373107199787333e-010	1.769696e-002
2.383107199787333e-010	9.070591e-003
2.393107199787333e-010	1.244263e-003
2.403107199787333e-010	-5.782137e-003
2.413107199787333e-010	-1.200951e-002
2.423107199787333e-010	-1.743950e-002
2.433107199787333e-010	-2.207447e-002
2.443107199787333e-010	-2.591752e-002
2.453107199787332e-010	-2.897248e-002
2.463107199787332e-010	-3.124387e-002
2.473107199787332e-010	-3.273695e-002
2.483107199787332e-010	-3.345771e-002
2.493107199787332e-010	-3.341284e-002
2.503107199787332e-010	-3.260976e-002
2.513107199787332e-010	-3.105661e-002
2.523107199787332e-010	-2.876220e-002
2.533107199787332e-010	-2.573609e-002
2.543107199787332e-010	-2.198850e-002
2.553107199787332e-010	-1.753033e-002
2.563107199787332e-010	-1.237317e-002
2.573107199787332e-010	-6.529250e-003
2.583107199787332e-010	-1.145851e-005
2.593107199787332e-010	7.166693e-003
2.603107199787332e-010	1.499108e-002
2.613107199787332e-010	2.344697e-002
2.623107199787332e-010	3.251908e-002
2.633107199787332e-010	4.219153e-002
2.643107199787332e-010	5.244793e-002
2.653107199787332e-010	6.327136e-002
2.663107199787332e-010	7.464442e-002
2.673107199787332e-010	8.654924e-002
2.693107199787332e-010	1.118804e-001
2.713107199787332e-010	1.391132e-001
2.733107199787332e-010	1.680903e-001
2.763107199787331e-010	2.144694e-001
2.793107199787331e-010	2.638406e-001
2.823107199787331e-010	3.156237e-001
2.853107199787331e-010	3.692304e-001
2.883107199787331e-010	4.240718e-001
2.913107199787331e-010	4.795642e-001
2.943107199787331e-010	5.351359e-001
2.973107199787331e-010	5.902330e-001
3.003107199787331e-010	6.443252e-001
3.017392914073045e-010	6.697004e-001
3.031678628358759e-010	6.945631e-001
3.045964342644473e-010	7.189131e-001
3.060250056930188e-010	7.427504e-001
3.074535771215902e-010	7.660752e-001
3.088821485501616e-010	7.888873e-001
3.103107199787330e-010	8.111869e-001
3.123107199787330e-010	8.411267e-001
3.133107199787330e-010	8.555776e-001
3.143107199787330e-010	8.696665e-001
3.153107199787330e-010	8.833822e-001
3.163107199787330e-010	8.967140e-001
3.173107199787330e-010	9.096516e-001
3.193107199787330e-010	9.343071e-001
3.213107199787330e-010	9.572790e-001
3.233107199787330e-010	9.785069e-001
3.253107199787330e-010	9.979397e-001
3.263107199787330e-010	1.006969e+000
3.283107199787330e-010	1.023634e+000
3.313107199787330e-010	1.045092e+000
3.343107199787329e-010	1.062255e+000
3.363107199787329e-010	1.071300e+000
3.383107199787329e-010	1.078432e+000
3.403107199787329e-010	1.083575e+000
3.423107199787329e-010	1.086918e+000
3.443107199787329e-010	1.088461e+000
3.463107199787329e-010	1.088204e+000
3.483107199787329e-010	1.086147e+000
3.503107199787329e-010	1.082289e+000
3.523107199787329e-010	1.076632e+000
3.553107199787329e-010	1.065229e+000
3.573107199787329e-010	1.055667e+000
3.593107199787329e-010	1.044605e+000
3.603107199787329e-010	1.038531e+000
3.613107199787328e-010	1.032106e+000
3.623107199787328e-010	1.025338e+000
3.633107199787328e-010	1.018235e+000
3.643107199787328e-010	1.010805e+000
3.653107199787328e-010	1.003057e+000
3.663107199787328e-010	9.949993e-001
3.673107199787328e-010	9.866399e-001
3.683107199787328e-010	9.779872e-001
3.693107199787328e-010	9.690498e-001
3.703107199787328e-010	9.598360e-001
3.713107199787328e-010	9.503542e-001
3.723107199787328e-010	9.406127e-001
3.733107199787328e-010	9.306197e-001
3.743107199787328e-010	9.203835e-001
3.753107199787328e-010	9.099120e-001
3.763107199787328e-010	8.992136e-001
3.773107199787328e-010	8.882958e-001
3.783107199787328e-010	8.771668e-001
3.793107199787328e-010	8.658341e-001
3.803107199787328e-010	8.543053e-001
3.813107199787328e-010	8.425879e-001
3.823107199787328e-010	8.306893e-001
3.833107199787328e-010	8.186164e-001
3.843107199787328e-010	8.063764e-001
3.853107199787328e-010	7.939761e-001
3.863107199787328e-010	7.814220e-001
3.873107199787328e-010	7.687209e-001
3.883107199787328e-010	7.558789e-001
3.893107199787328e-010	7.429022e-001
3.903107199787327e-010	7.297968e-001
3.913107199787327e-010	7.165684e-001
3.923107199787327e-010	7.032226e-001
3.933107199787327e-010	6.897649e-001
3.943107199787327e-010	6.762004e-001
3.953107199787327e-010	6.625342e-001
3.963107199787327e-010	6.487710e-001
3.973107199787327e-010	6.349157e-001
3.983107199787327e-010	6.209726e-001
3.993107199787327e-010	6.069461e-001
4.003107199787327e-010	5.928403e-001
4.013107199787327e-010	5.786592e-001
4.023107199787327e-010	5.644067e-001
4.033107199787327e-010	5.500864e-001
4.043107199787327e-010	5.357020e-001
4.053107199787327e-010	5.212567e-001
4.063107199787327e-010	5.067542e-001
4.073107199787327e-010	4.921974e-001
4.083107199787327e-010	4.775897e-001
4.093107199787327e-010	4.629342e-001
4.103107199787327e-010	4.482340e-001
4.113107199787327e-010	4.334923e-001
4.123107199787327e-010	4.187122e-001
4.133107199787327e-010	4.038971e-001
4.143107199787327e-010	3.890502e-001
4.153107199787327e-010	3.741753e-001
4.163107199787327e-010	3.592759e-001
4.173107199787327e-010	3.443564e-001
4.183107199787327e-010	3.294212e-001
4.193107199787326e-010	3.144752e-001
4.203107199787326e-010	2.995241e-001
4.213107199787326e-010	2.845740e-001
4.223107199787326e-010	2.696320e-001
4.233107199787326e-010	2.547061e-001
4.243107199787326e-010	2.398054e-001
4.253107199787326e-010	2.249400e-001
4.263107199787326e-010	2.101216e-001
4.273107199787326e-010	1.953632e-001
4.283107199787326e-010	1.806794e-001
4.293107199787326e-010	1.660865e-001
4.303107199787326e-010	1.516026e-001
4.313107199787326e-010	1.372484e-001
4.323107199787326e-010	1.230491e-001
4.333107199787326e-010	1.090389e-001
4.343107199787326e-010	9.526508e-002
4.353107199787326e-010	8.179350e-002
4.363107199787326e-010	6.871156e-002
4.373107199787326e-010	5.612241e-002
4.383107199787326e-010	4.412698e-002
4.393107199787326e-010	3.280547e-002
4.403107199787326e-010	2.221171e-002
4.413107199787326e-010	1.237783e-002
4.423107199787326e-010	3.320454e-003
4.433107199787326e-010	-4.952938e-003
4.443107199787326e-010	-1.243884e-002
4.453107199787326e-010	-1.913569e-002
4.463107199787326e-010	-2.504329e-002
4.473107199787326e-010	-3.016243e-002
4.483107199787325e-010	-3.449475e-002
4.493107199787325e-010	-3.804271e-002
